feature,group,scope,n,wins,losses,net,expectancy,pf,win_rate,average_winner,average_loser,max_losing_streak,realized_balance_dd_pct,net_ex_top5
lower_wick_fraction,middle,2026-08,49,32,17,114.82,2.3432653061224493,1.96657967842411,0.6530612244897959,7.3003125,-6.987647058823531,3,0.5261943408469261,67.93
lower_wick_fraction,high,ALL,114,46,68,-129.21,-1.1334210526315787,0.7512417696661663,0.40350877192982454,8.482826086956523,-7.638529411764703,8,3.217041669241516,-225.22
lower_wick_fraction,high,BUY,63,22,41,-101.09,-1.6046031746031744,0.6795473277119128,0.3492063492063492,9.74409090909091,-7.694146341463414,7,2.4379994941579244,-195.86
lower_wick_fraction,high,SELL,51,24,27,-28.12,-0.5513725490196081,0.8621298293783095,0.47058823529411764,7.326666666666667,-7.554074074074073,7,1.5046310152318305,-76.58
lower_wick_fraction,high,2026-06,39,14,25,-31.41,-0.8053846153846149,0.8314190639759553,0.358974358974359,11.065,-7.4528,8,1.123113940048763,-124.77
lower_wick_fraction,high,2026-07,44,19,25,-56.15,-1.2761363636363632,0.7175695387555958,0.4318181818181818,7.5084210526315776,-7.9524,5,1.3073578555258187,-105.96
lower_wick_fraction,high,2026-08,31,13,18,-41.65,-1.343548387096774,0.6898503239258322,0.41935483870967744,7.126153846153845,-7.460555555555555,5,1.1482000000000154,-84.9
volatility_expansion,low,ALL,151,81,70,125.78,0.8329801324503315,1.2388212732830806,0.5364238410596026,8.05493827160494,-7.5238571428571435,5,1.2626000000000022,30.5
volatility_expansion,low,BUY,80,41,39,65.23,0.8153750000000002,1.213149037676045,0.5125,9.055121951219514,-7.846923076923076,6,1.2921760172608188,-29.73
volatility_expansion,low,SELL,71,40,31,60.55,0.8528169014084509,1.2744289340101524,0.5633802816901409,7.029750000000002,-7.1174193548387095,4,0.9126924919312366,12.21
volatility_expansion,low,2026-06,39,17,22,7.62,0.19538461538461582,1.0482583913869539,0.4358974358974359,9.736470588235294,-7.177272727272725,5,1.2626000000000022,-83.07
volatility_expansion,low,2026-07,64,37,27,72.21,1.1282812500000001,1.3240150767297856,0.578125,7.974864864864864,-8.254074074074074,5,0.8905561190460237,21.95
volatility_expansion,low,2026-08,48,27,21,45.95,0.9572916666666668,1.3149201562607087,0.5625,7.105925925925925,-6.948095238095239,3,0.5138304715720545,-1.37
volatility_expansion,middle,ALL,93,48,45,-8.16,-0.08774193548387085,0.977204793697796,0.5161290322580645,7.287708333333335,-7.954888888888887,9,2.584658647824771,-56.45
volatility_expansion,middle,BUY,38,20,18,-18.76,-0.49368421052631584,0.8833043045533715,0.5263157894736842,7.1,-8.931111111111111,3,1.2337191245451027,-63.08
volatility_expansion,middle,SELL,55,28,27,10.6,0.19272727272727289,1.053749809847371,0.509090909090909,7.421785714285713,-7.304074074074074,9,1.8783033943513394,-36.87
volatility_expansion,middle,2026-06,38,24,14,76.87,2.022894736842106,1.7381409640868062,0.631578947368421,7.542083333333334,-7.438571428571429,3,0.5299724935976421,29.68
volatility_expansion,middle,2026-07,31,10,21,-122.17,-3.940967741935484,0.34147261750754637,0.3225806451612903,6.335,-8.834285714285716,9,2.545799999999999,-157.9
volatility_expansion,middle,2026-08,24,14,10,37.14,1.5475,1.5436978480456742,0.5833333333333334,7.532142857142857,-6.831,3,0.4237844810083418,-8.28
volatility_expansion,high,ALL,120,56,64,-37.37,-0.31141666666666634,0.9206581740976645,0.4666666666666667,7.743392857142857,-7.359375,5,1.8034248876234025,-87.65
volatility_expansion,high,BUY,64,30,34,-26.66,-0.4165624999999995,0.8940044529262088,0.46875,7.495333333333333,-7.397647058823529,5,1.4299999999999817,-74.89
volatility_expansion,high,SELL,56,26,30,-10.71,-0.1912499999999999,0.9512028430836523,0.4642857142857143,8.029615384615385,-7.316,3,1.172881639248363,-59.59
volatility_expansion,high,2026-06,39,16,23,-35.17,-0.9017948717948715,0.7956776854702842,0.41025641025641024,8.559999999999999,-7.48391304347826,4,0.8508230288100112,-84.22
volatility_expansion,high,2026-07,39,17,22,-30.32,-0.777435897435897,0.814113175157869,0.4358974358974359,7.8111764705882365,-7.414090909090908,5,1.0973613827791397,-78.31
volatility_expansion,high,2026-08,42,23,19,28.12,0.66952380952381,1.2071302298173248,0.5476190476190477,7.125217391304347,-7.145263157894736,4,0.7904856293359604,-16.02
previous_body_aligned,low,ALL,122,57,65,-56.97,-0.4669672131147538,0.8815296955581434,0.4672131147540984,7.43701754385965,-7.398153846153845,7,2.598651011741262,-106.53
previous_body_aligned,low,BUY,62,30,32,-13.33,-0.21499999999999964,0.9441535045456451,0.4838709677419355,7.5120000000000005,-7.4590625,5,1.7132000000000698,-61.49
previous_body_aligned,low,SELL,60,27,33,-43.64,-0.727333333333333,0.8198108922746604,0.45,7.3537037037037045,-7.33909090909091,5,1.3296387847859168,-92.01
previous_body_aligned,low,2026-06,39,15,24,-60.82,-1.559487179487179,0.6538220729694348,0.38461538461538464,7.658,-7.320416666666667,7,1.5082687984012044,-108.27
previous_body_aligned,low,2026-07,47,22,25,-26.95,-0.5734042553191487,0.863412903552785,0.46808510638297873,7.743636363636366,-7.8924,3,1.4873109418172308,-75.86
previous_body_aligned,low,2026-08,36,20,16,30.8,0.8555555555555556,1.28550241008528,0.5555555555555556,6.933999999999999,-6.7425,6,0.8246308823470901,-10.91
previous_body_aligned,middle,ALL,114,59,55,82.92,0.7273684210526319,1.1964928909952608,0.5175438596491229,8.557966101694916,-7.672727272727273,8,1.46214751452489,-12.48
previous_body_aligned,middle,BUY,54,28,26,52.36,0.9696296296296288,1.2382816055338128,0.5185185185185185,9.717857142857143,-8.45153846153846,4,0.8797914217871263,-42.8
previous_body_aligned,middle,SELL,60,31,29,30.56,0.5093333333333337,1.1510926530208645,0.5166666666666667,7.51032258064516,-6.974482758620688,6,1.305604222177879,-17.49
previous_body_aligned,middle,2026-06,38,21,17,98.54,2.593157894736842,1.8674295774647889,0.5526315789473685,10.101904761904764,-6.682352941176471,5,0.6861999999999898,5.59
previous_body_aligned,middle,2026-07,48,23,25,-34.88,-0.7266666666666665,0.8404537553746226,0.4791666666666667,7.988695652173912,-8.7448,8,1.464551292128243,-84.94
previous_body_aligned,middle,2026-08,28,15,13,19.26,0.687857142857143,1.2145243929605702,0.5357142857142857,7.269333333333334,-6.906153846153847,5,0.8395655978995951,-27.18
previous_body_aligned,high,ALL,128,69,59,54.3,0.42421875000000037,1.1199310893188446,0.5390625,7.348695652173913,-7.673898305084745,8,1.3557271889035383,5.07
previous_body_aligned,high,BUY,66,33,33,-19.22,-0.29121212121212103,0.926042788979529,0.5,7.292727272727274,-7.875151515151515,4,1.6495999999999549,-66.39
previous_body_aligned,high,SELL,62,36,26,73.52,1.1858064516129034,1.381169639153878,0.5806451612903226,7.3999999999999995,-7.418461538461538,5,0.8065687841388061,25.05
previous_body_aligned,high,2026-06,39,21,18,11.6,0.29743589743589766,1.0800662617338486,0.5384615384615384,7.451428571428572,-8.04888888888889,3,0.8348101114934487,-35.71
previous_body_aligned,high,2026-07,39,19,20,-18.45,-0.47307692307692295,0.8813962458215481,0.48717948717948717,7.216315789473685,-7.777999999999999,8,1.2799491200349546,-63.56
previous_body_aligned,high,2026-08,50,29,21,61.15,1.2230000000000005,1.4014574579831933,0.58,7.361034482758621,-7.253333333333335,3,0.5625020911772968,14.69
